Gmt time,Open,High,Low,Close,Volume
07.01.2021 03:00:00.000,1.23246,1.23286,1.23236,1.23274,3395.26
07.01.2021 04:00:00.000,1.23275,1.23313,1.2324,1.23246,3037.03
07.01.2021 05:00:00.000,1.23246,1.23254,1.23107,1.23125,4655.7402
07.01.2021 06:00:00.000,1.23126,1.23247,1.23072,1.23203,6088.6699
07.01.2021 07:00:00.000,1.23203,1.23255,1.2308,1.23111,9835.1201
07.01.2021 08:00:00.000,1.2311,1.2317,1.22927,1.22943,15972.2197
07.01.2021 09:00:00.000,1.22943,1.22956,1.22638,1.22689,15198.5596
07.01.2021 10:00:00.000,1.22686,1.22742,1.2245,1.22494,13427.7695
07.01.2021 11:00:00.000,1.22495,1.22662,1.22478,1.22567,7895.5698
07.01.2021 12:00:00.000,1.22569,1.22732,1.22508,1.22675,7860.2002
07.01.2021 13:00:00.000,1.22675,1.22784,1.22618,1.22685,11264.7598
07.01.2021 14:00:00.000,1.22685,1.22825,1.22532,1.2259,18595.7598
07.01.2021 15:00:00.000,1.2259,1.22676,1.22461,1.22592,18613.2695
07.01.2021 16:00:00.000,1.22593,1.22772,1.22589,1.22638,10823
07.01.2021 17:00:00.000,1.22636,1.22713,1.22547,1.22656,7404.6699
07.01.2021 18:00:00.000,1.22657,1.2279,1.22628,1.22741,5741.3301
07.01.2021 19:00:00.000,1.22742,1.22756,1.2264,1.22676,5205.7798
07.01.2021 20:00:00.000,1.22675,1.22719,1.2263,1.22654,4510.5098
07.01.2021 21:00:00.000,1.22654,1.2277,1.22627,1.2271,2759.3301
07.01.2021 22:00:00.000,1.22713,1.22731,1.22622,1.22654,894.4319
07.01.2021 23:00:00.000,1.22654,1.22718,1.2265,1.22691,2934.05
08.01.2021 00:00:00.000,1.2269,1.22724,1.22566,1.22575,6044.2598
08.01.2021 01:00:00.000,1.22576,1.22598,1.22349,1.2248,10343.2197
08.01.2021 02:00:00.000,1.22481,1.22604,1.22455,1.22598,5938.2998
08.01.2021 03:00:00.000,1.22599,1.22647,1.22587,1.22618,4930.6602
08.01.2021 04:00:00.000,1.22618,1.22633,1.22561,1.22632,4154.2202
08.01.2021 05:00:00.000,1.2263,1.22681,1.22568,1.22577,5077.5
08.01.2021 06:00:00.000,1.22576,1.22681,1.22575,1.22633,4203.48
08.01.2021 07:00:00.000,1.22633,1.22691,1.22323,1.2239,10535.2402
08.01.2021 08:00:00.000,1.22389,1.22389,1.22132,1.22236,17769.8105
08.01.2021 09:00:00.000,1.22237,1.22407,1.22174,1.22399,12805.3701
08.01.2021 10:00:00.000,1.22404,1.22447,1.22359,1.22392,6898.3999
08.01.2021 11:00:00.000,1.22393,1.22537,1.22323,1.22505,7563.3501
08.01.2021 12:00:00.000,1.22505,1.22526,1.22453,1.22486,8691.7998
08.01.2021 13:00:00.000,1.22484,1.22845,1.22341,1.22715,24207.5
08.01.2021 14:00:00.000,1.22711,1.22834,1.22434,1.22501,21132.0605
08.01.2021 15:00:00.000,1.22498,1.22581,1.2222,1.22549,23494.6406
08.01.2021 16:00:00.000,1.22551,1.22633,1.22364,1.22514,21186.6895
08.01.2021 17:00:00.000,1.22519,1.22531,1.22242,1.22287,10082.0596
08.01.2021 18:00:00.000,1.22286,1.22286,1.21929,1.2195,10449.1602
08.01.2021 19:00:00.000,1.2195,1.22175,1.2195,1.22146,6987.8701
08.01.2021 20:00:00.000,1.22146,1.22265,1.22116,1.2226,4140.8799
08.01.2021 21:00:00.000,1.22261,1.22272,1.2216,1.22174,9328.1631
10.01.2021 22:00:00.000,1.22175,1.22284,1.22118,1.22157,6928.332
10.01.2021 23:00:00.000,1.22163,1.22178,1.21821,1.2187,9060.6025
11.01.2021 00:00:00.000,1.21869,1.21962,1.21812,1.21886,6717.1899
11.01.2021 01:00:00.000,1.21887,1.21907,1.21711,1.21776,6147.9102
11.01.2021 02:00:00.000,1.21776,1.21799,1.21667,1.21798,5631.77
11.01.2021 03:00:00.000,1.21801,1.21803,1.21707,1.21731,4613.7998
11.01.2021 04:00:00.000,1.21734,1.21766,1.21666,1.21738,4326.73
11.01.2021 05:00:00.000,1.21739,1.21818,1.217,1.21815,5584.1602
11.01.2021 06:00:00.000,1.21814,1.21907,1.21771,1.21899,6488.2002
11.01.2021 07:00:00.000,1.21897,1.21933,1.21767,1.21783,9624.54
11.01.2021 08:00:00.000,1.21782,1.21998,1.21781,1.21901,14694.4805
11.01.2021 09:00:00.000,1.21902,1.21937,1.21599,1.21605,13355.2998
11.01.2021 10:00:00.000,1.21605,1.21673,1.21544,1.2167,9052.7998
11.01.2021 11:00:00.000,1.2167,1.21688,1.21583,1.21662,8524.5801
11.01.2021 12:00:00.000,1.21663,1.21719,1.21553,1.21656,9974.8203
11.01.2021 13:00:00.000,1.21656,1.21682,1.21393,1.21444,12147.4502
11.01.2021 14:00:00.000,1.21447,1.21579,1.21337,1.21374,19354.0391
11.01.2021 15:00:00.000,1.21373,1.21557,1.21321,1.21503,15389.3398
11.01.2021 16:00:00.000,1.21501,1.21716,1.21471,1.21687,11946.4199
11.01.2021 17:00:00.000,1.21686,1.21742,1.21657,1.21669,5561.2402
11.01.2021 18:00:00.000,1.21669,1.21715,1.21632,1.21654,4180.8901
11.01.2021 19:00:00.000,1.21656,1.21691,1.21612,1.21622,3532.53
11.01.2021 20:00:00.000,1.21622,1.2165,1.21527,1.21533,4474.1348
11.01.2021 21:00:00.000,1.21534,1.21577,1.21486,1.21496,1736.957
11.01.2021 22:00:00.000,1.21497,1.21572,1.21491,1.21529,351.28
11.01.2021 23:00:00.000,1.21527,1.21612,1.21512,1.21605,2094.3501
12.01.2021 00:00:00.000,1.21605,1.21619,1.21511,1.21592,4006.78
12.01.2021 01:00:00.000,1.21592,1.21619,1.21404,1.2149,5906.48
12.01.2021 02:00:00.000,1.21492,1.21492,1.21413,1.21439,3615.45
12.01.2021 03:00:00.000,1.2144,1.21499,1.21424,1.21484,2701.1799
12.01.2021 04:00:00.000,1.21483,1.21484,1.21386,1.21427,3109.3201
12.01.2021 05:00:00.000,1.21427,1.21552,1.21399,1.21531,3706.3401
12.01.2021 06:00:00.000,1.21533,1.21613,1.21486,1.21608,4331.6802
12.01.2021 07:00:00.000,1.21608,1.21752,1.21553,1.21633,8408.21
12.01.2021 08:00:00.000,1.21633,1.2167,1.21505,1.21519,9101.2002
12.01.2021 09:00:00.000,1.21518,1.21789,1.21502,1.21617,12253.9004
12.01.2021 10:00:00.000,1.21617,1.21666,1.21442,1.21452,7197.9302
12.01.2021 11:00:00.000,1.21453,1.21582,1.21406,1.21514,5946.0298
12.01.2021 12:00:00.000,1.21516,1.21598,1.21493,1.21551,8325.75
12.01.2021 13:00:00.000,1.21551,1.21645,1.21403,1.21461,10131.0303
12.01.2021 14:00:00.000,1.21465,1.21587,1.21371,1.21511,14620.6201
12.01.2021 15:00:00.000,1.21509,1.21664,1.21489,1.21557,11539.5596
12.01.2021 16:00:00.000,1.21555,1.21682,1.21548,1.2168,9791.5195
12.01.2021 17:00:00.000,1.2168,1.21778,1.21624,1.21744,7397.98
12.01.2021 18:00:00.000,1.21744,1.2193,1.2172,1.21871,6098.29
12.01.2021 19:00:00.000,1.21871,1.22067,1.21865,1.21995,7712.5498
12.01.2021 20:00:00.000,1.21996,1.2208,1.21979,1.22055,4753.6201
12.01.2021 21:00:00.000,1.22059,1.22097,1.22024,1.22062,2216.5461
12.01.2021 22:00:00.000,1.22064,1.22079,1.22013,1.22049,1691.6375
12.01.2021 23:00:00.000,1.22051,1.22091,1.22017,1.22085,3048.8301
13.01.2021 00:00:00.000,1.22087,1.22159,1.22074,1.22079,4767.7998
13.01.2021 01:00:00.000,1.22079,1.22181,1.22048,1.22174,6033.4102
13.01.2021 02:00:00.000,1.22174,1.22191,1.2212,1.22126,3642.8101
13.01.2021 03:00:00.000,1.22127,1.22201,1.22126,1.22158,2905.5701
13.01.2021 04:00:00.000,1.22156,1.22156,1.22085,1.22085,2965.1499
13.01.2021 05:00:00.000,1.22085,1.2214,1.22073,1.22089,3892.1599
13.01.2021 06:00:00.000,1.22089,1.22172,1.22079,1.22138,4078.98
13.01.2021 07:00:00.000,1.22139,1.22227,1.22026,1.22031,8064.3198
13.01.2021 08:00:00.000,1.22032,1.22077,1.21855,1.2191,10088.8301
13.01.2021 09:00:00.000,1.21909,1.21927,1.21822,1.21892,10530.7402
13.01.2021 10:00:00.000,1.21897,1.21918,1.21725,1.21774,9911.9697
13.01.2021 11:00:00.000,1.21775,1.21788,1.21606,1.21627,8823.8896
13.01.2021 12:00:00.000,1.21626,1.21757,1.21625,1.21726,9360.4805
13.01.2021 13:00:00.000,1.21727,1.21786,1.21546,1.21611,11368.0596
13.01.2021 14:00:00.000,1.21613,1.21748,1.21536,1.21639,16505.6309
13.01.2021 15:00:00.000,1.21638,1.21805,1.21572,1.21595,16846.6094
13.01.2021 16:00:00.000,1.21593,1.21655,1.21518,1.21578,11410.6201
13.01.2021 17:00:00.000,1.21579,1.21694,1.21399,1.21652,9797.96
13.01.2021 18:00:00.000,1.21654,1.21747,1.216,1.21611,6735.6499
13.01.2021 19:00:00.000,1.21611,1.21627,1.21527,1.21537,5030.5898
13.01.2021 20:00:00.000,1.21537,1.2158,1.21483,1.21543,4542.1748
13.01.2021 21:00:00.000,1.21543,1.21583,1.21534,1.21568,2026.9895
13.01.2021 22:00:00.000,1.21568,1.21628,1.21537,1.21563,1593.996
13.01.2021 23:00:00.000,1.21559,1.21636,1.21547,1.21619,1834.74
14.01.2021 00:00:00.000,1.21618,1.21706,1.21599,1.21645,2759.5801
14.01.2021 01:00:00.000,1.21642,1.21718,1.21636,1.21658,4345.9199
14.01.2021 02:00:00.000,1.21659,1.21689,1.21355,1.2152,9336.6299
14.01.2021 03:00:00.000,1.2152,1.21537,1.21387,1.21451,5602.5298
14.01.2021 04:00:00.000,1.2145,1.21502,1.2143,1.21496,3354.3799
14.01.2021 05:00:00.000,1.21495,1.21553,1.2145,1.21552,7064.3301
14.01.2021 06:00:00.000,1.2155,1.21552,1.21496,1.21498,5088.21
14.01.2021 07:00:00.000,1.21499,1.21505,1.21361,1.21431,8557.46
14.01.2021 08:00:00.000,1.2143,1.21627,1.21411,1.21585,13237.7695
14.01.2021 09:00:00.000,1.21584,1.21674,1.21493,1.21661,10784.4502
14.01.2021 10:00:00.000,1.2166,1.2167,1.21567,1.21656,8621.8701
14.01.2021 11:00:00.000,1.21656,1.21662,1.21481,1.21514,7915.9399
14.01.2021 12:00:00.000,1.21515,1.21557,1.21248,1.21294,9194.9102
14.01.2021 13:00:00.000,1.21298,1.2132,1.2111,1.21198,17640.1992
14.01.2021 14:00:00.000,1.21197,1.21285,1.21138,1.2117,16064.7803
14.01.2021 15:00:00.000,1.2117,1.21391,1.21119,1.21354,15254.7695
14.01.2021 16:00:00.000,1.21354,1.21586,1.21323,1.21545,12380.1104
14.01.2021 17:00:00.000,1.21545,1.21784,1.21495,1.21654,8657.3096
14.01.2021 18:00:00.000,1.21657,1.21774,1.21501,1.21506,10479.4902
14.01.2021 19:00:00.000,1.21506,1.21578,1.21466,1.21549,5969.4102
14.01.2021 20:00:00.000,1.2155,1.21652,1.21547,1.21639,5463.1548
14.01.2021 21:00:00.000,1.21639,1.21644,1.21527,1.2153,2866.3201
14.01.2021 22:00:00.000,1.2153,1.21565,1.21518,1.21524,1385.038
14.01.2021 23:00:00.000,1.2152,1.21561,1.215,1.21506,2273.8101
15.01.2021 00:00:00.000,1.21505,1.21624,1.21504,1.21542,3397.1899
15.01.2021 01:00:00.000,1.21542,1.21573,1.21484,1.21506,4808.7402
15.01.2021 02:00:00.000,1.21506,1.21515,1.21432,1.21515,2602.04
15.01.2021 03:00:00.000,1.21515,1.21546,1.21493,1.21494,3198.9399
15.01.2021 04:00:00.000,1.21493,1.21509,1.21434,1.21468,3799.3
15.01.2021 05:00:00.000,1.21468,1.21469,1.21353,1.21397,5184.3901
15.01.2021 06:00:00.000,1.21397,1.21439,1.21338,1.21374,3815.0601
15.01.2021 07:00:00.000,1.21372,1.21466,1.21343,1.21348,7266.3701
15.01.2021 08:00:00.000,1.21348,1.21411,1.21177,1.2131,10875.8301
15.01.2021 09:00:00.000,1.21308,1.21415,1.21279,1.2139,8294.4697
15.01.2021 10:00:00.000,1.21388,1.21443,1.21267,1.21315,8177.6802
15.01.2021 11:00:00.000,1.21316,1.2137,1.2122,1.21233,7732.5298
15.01.2021 12:00:00.000,1.21231,1.21252,1.21154,1.21217,9827.4697
15.01.2021 13:00:00.000,1.21213,1.21329,1.21138,1.21159,11872.9004
15.01.2021 14:00:00.000,1.21159,1.21177,1.20937,1.20974,17716.6699
15.01.2021 15:00:00.000,1.20973,1.2102,1.20816,1.20932,18009.5
15.01.2021 16:00:00.000,1.20932,1.21003,1.20875,1.20974,12177.4102
15.01.2021 17:00:00.000,1.20978,1.21,1.2088,1.20936,7190.52
15.01.2021 18:00:00.000,1.20936,1.20936,1.20775,1.20805,7076.1401
15.01.2021 19:00:00.000,1.20807,1.20847,1.20766,1.20767,4007.97
15.01.2021 20:00:00.000,1.20766,1.20816,1.20763,1.20783,3484.885
15.01.2021 21:00:00.000,1.20782,1.20799,1.20747,1.20748,4213.6851
17.01.2021 22:00:00.000,1.20838,1.20838,1.20761,1.20774,563.9672
17.01.2021 23:00:00.000,1.20774,1.20865,1.2066,1.20662,5275.73
18.01.2021 00:00:00.000,1.20661,1.2078,1.20649,1.20755,5441.8501
18.01.2021 01:00:00.000,1.20756,1.20811,1.20707,1.20785,5429.9399
18.01.2021 02:00:00.000,1.20784,1.20844,1.20753,1.20827,4534.75
18.01.2021 03:00:00.000,1.20826,1.20828,1.207,1.2074,4347.2002
18.01.2021 04:00:00.000,1.20741,1.20745,1.20654,1.207,3479.6699
18.01.2021 05:00:00.000,1.20701,1.20776,1.20655,1.20775,4477.46
18.01.2021 06:00:00.000,1.20775,1.20817,1.20737,1.20809,2867.5
18.01.2021 07:00:00.000,1.20808,1.20867,1.20673,1.20675,8054.8101
18.01.2021 08:00:00.000,1.20673,1.20796,1.20669,1.20693,8710.3203
18.01.2021 09:00:00.000,1.20694,1.20754,1.2059,1.2062,9299.6504
18.01.2021 10:00:00.000,1.2062,1.20697,1.2056,1.20672,7722.0801
18.01.2021 11:00:00.000,1.20673,1.20756,1.20624,1.20652,8654.4697
18.01.2021 12:00:00.000,1.20655,1.20669,1.20535,1.2056,6673.0098
18.01.2021 13:00:00.000,1.20561,1.20692,1.20546,1.20658,7270.27
18.01.2021 14:00:00.000,1.20659,1.20729,1.20627,1.20716,7416.8999
18.01.2021 15:00:00.000,1.20717,1.20767,1.2068,1.20746,6444.46
18.01.2021 16:00:00.000,1.20746,1.20808,1.20736,1.20765,4229.5498
18.01.2021 17:00:00.000,1.20766,1.20766,1.20708,1.20747,2647.1201
18.01.2021 18:00:00.000,1.20747,1.20777,1.20716,1.20737,1764.13
18.01.2021 19:00:00.000,1.20738,1.20821,1.20737,1.20789,4351.0698
18.01.2021 20:00:00.000,1.20788,1.20807,1.20766,1.20766,1865.915
18.01.2021 21:00:00.000,1.20766,1.20809,1.20748,1.20749,2126.2749
18.01.2021 22:00:00.000,1.20748,1.20786,1.20748,1.20772,122.31
18.01.2021 23:00:00.000,1.2077,1.20779,1.20739,1.20776,1491.54
19.01.2021 00:00:00.000,1.20775,1.20926,1.20772,1.20862,4324.0498
19.01.2021 01:00:00.000,1.20859,1.20968,1.20859,1.20932,4477.3901
19.01.2021 02:00:00.000,1.20932,1.20978,1.20906,1.20944,3853.77
19.01.2021 03:00:00.000,1.20946,1.20986,1.20922,1.20969,3676.1799
19.01.2021 04:00:00.000,1.20971,1.20973,1.20938,1.20953,1907
19.01.2021 05:00:00.000,1.20953,1.20969,1.20909,1.20969,2513.6299
19.01.2021 06:00:00.000,1.20969,1.20979,1.20925,1.20978,3355.22
19.01.2021 07:00:00.000,1.20979,1.21076,1.20852,1.2104,8881.3896
19.01.2021 08:00:00.000,1.21041,1.21186,1.21031,1.21093,11755.1504
19.01.2021 09:00:00.000,1.21093,1.21226,1.21026,1.21181,10444.1201
19.01.2021 10:00:00.000,1.21182,1.21342,1.21181,1.21282,10578.7803
19.01.2021 11:00:00.000,1.21281,1.21375,1.2127,1.21271,6714.7402
19.01.2021 12:00:00.000,1.21271,1.21335,1.21241,1.21258,9342.9004
19.01.2021 13:00:00.000,1.21259,1.2141,1.21233,1.21358,13743.9805
19.01.2021 14:00:00.000,1.21357,1.21448,1.21222,1.21261,19507.3398
19.01.2021 15:00:00.000,1.21261,1.2135,1.21187,1.21281,17681.8809
19.01.2021 16:00:00.000,1.21277,1.21338,1.21154,1.21246,12737.8896
19.01.2021 17:00:00.000,1.21246,1.2126,1.21164,1.21213,7657.6201
19.01.2021 18:00:00.000,1.21211,1.21247,1.21187,1.21217,6003.1099
19.01.2021 19:00:00.000,1.21215,1.21296,1.21195,1.21251,5376.98
19.01.2021 20:00:00.000,1.21252,1.21277,1.21232,1.21268,4777.395
19.01.2021 21:00:00.000,1.21267,1.2129,1.21244,1.21284,2646.48
19.01.2021 22:00:00.000,1.21281,1.21287,1.21228,1.21276,1738.0925
19.01.2021 23:00:00.000,1.21278,1.21396,1.21264,1.21391,4533.6001
20.01.2021 00:00:00.000,1.21392,1.21463,1.21269,1.21422,9761.8096
20.01.2021 01:00:00.000,1.21422,1.21447,1.21351,1.21407,7124.27
20.01.2021 02:00:00.000,1.21407,1.21492,1.21396,1.21433,6556.9102
20.01.2021 03:00:00.000,1.21433,1.21469,1.21421,1.21442,6450.8301
20.01.2021 04:00:00.000,1.21442,1.21445,1.21396,1.21403,4731.7598
20.01.2021 05:00:00.000,1.21403,1.21443,1.21403,1.21441,4045.8999
20.01.2021 06:00:00.000,1.21442,1.21577,1.21421,1.21486,5078.6401
20.01.2021 07:00:00.000,1.21483,1.21576,1.21475,1.21556,5625.2798
20.01.2021 08:00:00.000,1.21556,1.21581,1.21306,1.2135,13355.4805
20.01.2021 09:00:00.000,1.21352,1.21366,1.21179,1.21273,13013.8398
20.01.2021 10:00:00.000,1.21271,1.21277,1.21133,1.21211,10046.3398
20.01.2021 11:00:00.000,1.21211,1.21226,1.21112,1.2112,7148.3701
20.01.2021 12:00:00.000,1.21119,1.21147,1.20961,1.20982,8421.9004
20.01.2021 13:00:00.000,1.20981,1.21089,1.20954,1.2107,7761.6602
20.01.2021 14:00:00.000,1.21071,1.21134,1.20767,1.20804,13367.9004
20.01.2021 15:00:00.000,1.20805,1.21177,1.20805,1.21052,14362.5996
20.01.2021 16:00:00.000,1.21052,1.2115,1.20923,1.21102,7720.8101
20.01.2021 17:00:00.000,1.21102,1.21137,1.2101,1.21067,5343.46
20.01.2021 18:00:00.000,1.21067,1.21099,1.21032,1.21092,4597.3198
20.01.2021 19:00:00.000,1.21092,1.21092,1.21029,1.2107,4954.3501
20.01.2021 20:00:00.000,1.21072,1.21074,1.20988,1.2107,4289.2598
20.01.2021 21:00:00.000,1.21069,1.21075,1.21043,1.21044,2058.2849
20.01.2021 22:00:00.000,1.21044,1.21102,1.21032,1.21094,241.6175
20.01.2021 23:00:00.000,1.21096,1.21186,1.21093,1.21144,2121.3201
21.01.2021 00:00:00.000,1.21145,1.21176,1.21093,1.21173,2812.54
21.01.2021 01:00:00.000,1.21173,1.21305,1.21153,1.21237,5092.04
21.01.2021 02:00:00.000,1.21238,1.21337,1.21229,1.21252,3258.48
21.01.2021 03:00:00.000,1.21255,1.21321,1.21254,1.21296,2885.3799
21.01.2021 04:00:00.000,1.21297,1.21315,1.2127,1.21294,2320.6101
21.01.2021 05:00:00.000,1.21295,1.2138,1.2128,1.21344,3069.6001
21.01.2021 06:00:00.000,1.21348,1.21369,1.21285,1.2131,4075.0801
21.01.2021 07:00:00.000,1.21309,1.21352,1.21177,1.21195,8212.3096
21.01.2021 08:00:00.000,1.21194,1.21374,1.21148,1.2132,10713.2695
21.01.2021 09:00:00.000,1.21319,1.21457,1.21274,1.21424,9000.5996
21.01.2021 10:00:00.000,1.21421,1.21469,1.21349,1.21389,8113.21
21.01.2021 11:00:00.000,1.2139,1.21461,1.21324,1.21431,7002.25
21.01.2021 12:00:00.000,1.21431,1.21549,1.21415,1.21433,9384.6504
21.01.2021 13:00:00.000,1.21432,1.2173,1.21405,1.21512,18911.0996
21.01.2021 14:00:00.000,1.21512,1.21573,1.21363,1.21499,17412.5391
21.01.2021 15:00:00.000,1.21499,1.21701,1.21484,1.21512,14647.0195
21.01.2021 16:00:00.000,1.21513,1.21545,1.21368,1.21424,12086.3896
21.01.2021 17:00:00.000,1.21423,1.21499,1.21356,1.21485,8490.8096
21.01.2021 18:00:00.000,1.21485,1.21565,1.21481,1.21552,4794.8501
21.01.2021 19:00:00.000,1.21551,1.21612,1.21541,1.21599,3597.76
21.01.2021 20:00:00.000,1.21597,1.21697,1.21566,1.21687,4073.8999
21.01.2021 21:00:00.000,1.21687,1.21699,1.21627,1.2164,1646.205
21.01.2021 22:00:00.000,1.21564,1.21676,1.21564,1.21674,318.2575
21.01.2021 23:00:00.000,1.21675,1.21702,1.21646,1.21654,2754.8101
22.01.2021 00:00:00.000,1.21654,1.21777,1.21646,1.21688,4722.6899
22.01.2021 01:00:00.000,1.21692,1.21734,1.21613,1.21729,4888.1602
22.01.2021 02:00:00.000,1.21729,1.21762,1.217,1.2174,3671.9399
22.01.2021 03:00:00.000,1.21741,1.21755,1.21711,1.21736,2266.6899
