Gmt time,Open,High,Low,Close,Volume
15.02.2016 00:00:00.000,1.12232,1.12389,1.11280,1.11762,258790.3125
16.02.2016 00:00:00.000,1.11762,1.11931,1.11242,1.11429,327288.6875
17.02.2016 00:00:00.000,1.11430,1.11790,1.11060,1.11204,338320
18.02.2016 00:00:00.000,1.11205,1.11497,1.10710,1.11075,344235.1875
19.02.2016 00:00:00.000,1.11075,1.11392,1.10669,1.11284,319998.4063
20.02.2016 00:00:00.000,1.11284,1.11284,1.11284,1.11284,0
21.02.2016 00:00:00.000,1.11103,1.11246,1.11101,1.11218,12360.7998
22.02.2016 00:00:00.000,1.11221,1.11238,1.10032,1.10251,319818.3125
23.02.2016 00:00:00.000,1.10251,1.10527,1.09901,1.10234,326587.0625
24.02.2016 00:00:00.000,1.10232,1.10461,1.09573,1.10140,363386.0313
25.02.2016 00:00:00.000,1.10140,1.10498,1.09867,1.10231,340465.625
26.02.2016 00:00:00.000,1.10231,1.10683,1.09116,1.09300,336133.6563
27.02.2016 00:00:00.000,1.09300,1.09300,1.09300,1.09300,0
28.02.2016 00:00:00.000,1.09159,1.09287,1.09117,1.09244,13115.96
29.02.2016 00:00:00.000,1.09243,1.09625,1.08593,1.08853,344151.9688
01.03.2016 00:00:00.000,1.08853,1.08935,1.08342,1.08761,343274.9688
02.03.2016 00:00:00.000,1.08760,1.08809,1.08255,1.08692,340963.4375
03.03.2016 00:00:00.000,1.08693,1.09727,1.08536,1.09455,335634.1875
04.03.2016 00:00:00.000,1.09456,1.10434,1.09034,1.10055,337381.1563
05.03.2016 00:00:00.000,1.10055,1.10055,1.10055,1.10055,0
06.03.2016 00:00:00.000,1.09886,1.09972,1.09880,1.09913,9280.2695
07.03.2016 00:00:00.000,1.09913,1.10258,1.09400,1.10123,316071.4063
08.03.2016 00:00:00.000,1.10123,1.10578,1.09936,1.10002,322509.1563
09.03.2016 00:00:00.000,1.10001,1.10349,1.09461,1.09858,330986
10.03.2016 00:00:00.000,1.09859,1.12179,1.08222,1.11763,387736.0938
11.03.2016 00:00:00.000,1.11763,1.12096,1.10803,1.11468,326235.4375
12.03.2016 00:00:00.000,1.11468,1.11468,1.11468,1.11468,0
13.03.2016 00:00:00.000,1.11355,1.11763,1.11339,1.11651,15699.1904
14.03.2016 00:00:00.000,1.11651,1.11666,1.10779,1.10999,310620.625
15.03.2016 00:00:00.000,1.11000,1.11248,1.10719,1.11070,373821.2188
16.03.2016 00:00:00.000,1.11071,1.12421,1.10579,1.12161,348791.1563
17.03.2016 00:00:00.000,1.12161,1.13425,1.12055,1.13152,390560.7813
18.03.2016 00:00:00.000,1.13151,1.13368,1.12562,1.12696,324413.25
19.03.2016 00:00:00.000,1.12696,1.12696,1.12696,1.12696,0
20.03.2016 00:00:00.000,1.12575,1.12809,1.12575,1.12744,13698.79
21.03.2016 00:00:00.000,1.12744,1.12848,1.12330,1.12349,288874.8125
22.03.2016 00:00:00.000,1.12350,1.12599,1.11885,1.12211,309998.4688
23.03.2016 00:00:00.000,1.12211,1.12211,1.11594,1.11779,294407.4688
24.03.2016 00:00:00.000,1.11778,1.11877,1.11442,1.11644,270531.875
25.03.2016 00:00:00.000,1.11644,1.11757,1.11529,1.11624,54683.2383
26.03.2016 00:00:00.000,1.11624,1.11624,1.11624,1.11624,0
27.03.2016 00:00:00.000,1.11615,1.11665,1.11559,1.11571,7547.2798
28.03.2016 00:00:00.000,1.11572,1.12198,1.11530,1.12007,166510.9531
29.03.2016 00:00:00.000,1.12007,1.13033,1.11690,1.12892,309638.125
30.03.2016 00:00:00.000,1.12893,1.13654,1.12863,1.13327,340341.5313
31.03.2016 00:00:00.000,1.13326,1.14118,1.13101,1.13785,293081.125
01.04.2016 00:00:00.000,1.13785,1.14379,1.13347,1.13899,263826.3438
02.04.2016 00:00:00.000,1.13899,1.13899,1.13899,1.13899,0
03.04.2016 00:00:00.000,1.13999,1.14000,1.13878,1.13946,7257.79
04.04.2016 00:00:00.000,1.13952,1.14125,1.13574,1.13865,252373.0469
05.04.2016 00:00:00.000,1.13857,1.14050,1.13359,1.13805,245981
06.04.2016 00:00:00.000,1.13805,1.14316,1.13266,1.14001,255691.4531
07.04.2016 00:00:00.000,1.14002,1.14539,1.13376,1.13668,284966
08.04.2016 00:00:00.000,1.13667,1.14193,1.13491,1.13950,235422.7031
09.04.2016 00:00:00.000,1.13950,1.13950,1.13950,1.13950,0
10.04.2016 00:00:00.000,1.14127,1.14144,1.13957,1.14047,13989.1602
11.04.2016 00:00:00.000,1.14047,1.14473,1.13723,1.14102,237009.9375
12.04.2016 00:00:00.000,1.14101,1.14649,1.13453,1.13831,259334.8438
13.04.2016 00:00:00.000,1.13830,1.13912,1.12682,1.12779,265812.625
14.04.2016 00:00:00.000,1.12779,1.12948,1.12339,1.12651,243598.5625
15.04.2016 00:00:00.000,1.12650,1.13169,1.12457,1.12823,193951.9219
16.04.2016 00:00:00.000,1.12823,1.12823,1.12823,1.12823,0
17.04.2016 00:00:00.000,1.13002,1.13018,1.12890,1.12975,13452.1299
18.04.2016 00:00:00.000,1.12978,1.13321,1.12737,1.13077,205265.125
19.04.2016 00:00:00.000,1.13078,1.13845,1.13034,1.13583,223942.4688
20.04.2016 00:00:00.000,1.13583,1.13876,1.12905,1.13022,246967.1406
21.04.2016 00:00:00.000,1.13024,1.13981,1.12699,1.12902,262475.5
22.04.2016 00:00:00.000,1.12902,1.13087,1.12181,1.12227,234473.625
23.04.2016 00:00:00.000,1.12227,1.12227,1.12227,1.12227,0
24.04.2016 00:00:00.000,1.12162,1.12338,1.12150,1.12312,16429.1602
25.04.2016 00:00:00.000,1.12312,1.12781,1.12235,1.12664,234944.9063
26.04.2016 00:00:00.000,1.12663,1.13397,1.12562,1.12959,256540.1563
27.04.2016 00:00:00.000,1.12959,1.13610,1.12715,1.13264,273769.625
28.04.2016 00:00:00.000,1.13264,1.13679,1.12959,1.13571,293027.1563
29.04.2016 00:00:00.000,1.13569,1.14592,1.13562,1.14503,272977.4063
30.04.2016 00:00:00.000,1.14503,1.14503,1.14503,1.14503,0
01.05.2016 00:00:00.000,1.14593,1.14659,1.14528,1.14608,17794.5
02.05.2016 00:00:00.000,1.14608,1.15360,1.14482,1.15234,211397.3594
03.05.2016 00:00:00.000,1.15232,1.16162,1.14929,1.15008,273512.7813
04.05.2016 00:00:00.000,1.15010,1.15294,1.14661,1.14910,273581.875
05.05.2016 00:00:00.000,1.14908,1.14938,1.13859,1.14004,223831.4375
06.05.2016 00:00:00.000,1.14004,1.14802,1.13866,1.14023,232430.125
07.05.2016 00:00:00.000,1.14023,1.14023,1.14023,1.14023,0
08.05.2016 00:00:00.000,1.13936,1.14008,1.13838,1.13853,7683.0698
09.05.2016 00:00:00.000,1.13857,1.14199,1.13753,1.13832,216458.7813
10.05.2016 00:00:00.000,1.13831,1.14098,1.13587,1.13730,204446.9531
11.05.2016 00:00:00.000,1.13732,1.14466,1.13724,1.14240,185486.875
12.05.2016 00:00:00.000,1.14240,1.14291,1.13706,1.13742,195163.625
13.05.2016 00:00:00.000,1.13741,1.13785,1.12830,1.13097,238153.5625
14.05.2016 00:00:00.000,1.13097,1.13097,1.13097,1.13097,0
15.05.2016 00:00:00.000,1.13100,1.13195,1.13021,1.13172,9075.4805
16.05.2016 00:00:00.000,1.13173,1.13422,1.13029,1.13151,175442.7969
17.05.2016 00:00:00.000,1.13151,1.13487,1.13020,1.13140,190460.7344
18.05.2016 00:00:00.000,1.13141,1.13161,1.12141,1.12195,234894.3438
19.05.2016 00:00:00.000,1.12196,1.12299,1.11801,1.12019,233208.6406
20.05.2016 00:00:00.000,1.12020,1.12375,1.11963,1.12222,164452
21.05.2016 00:00:00.000,1.12222,1.12222,1.12222,1.12222,0
22.05.2016 00:00:00.000,1.12081,1.12229,1.12081,1.12204,6436.9302
23.05.2016 00:00:00.000,1.12204,1.12428,1.11875,1.12129,182541.2031
24.05.2016 00:00:00.000,1.12131,1.12271,1.11324,1.11352,215210.0938
25.05.2016 00:00:00.000,1.11352,1.11669,1.11289,1.11549,212477.7031
26.05.2016 00:00:00.000,1.11549,1.12168,1.11542,1.11915,210178.0938
27.05.2016 00:00:00.000,1.11915,1.12007,1.11109,1.11116,179006.2188
28.05.2016 00:00:00.000,1.11116,1.11116,1.11116,1.11116,0
29.05.2016 00:00:00.000,1.11126,1.11154,1.11068,1.11082,10520.7695
30.05.2016 00:00:00.000,1.11080,1.11495,1.10978,1.11475,118135
31.05.2016 00:00:00.000,1.11476,1.11734,1.11222,1.11340,217690.0938
01.06.2016 00:00:00.000,1.11339,1.11939,1.11141,1.11875,221569.5469
02.06.2016 00:00:00.000,1.11874,1.12199,1.11453,1.11515,209480.9063
03.06.2016 00:00:00.000,1.11516,1.13736,1.11367,1.13658,232506.4844
04.06.2016 00:00:00.000,1.13658,1.13658,1.13658,1.13658,0
05.06.2016 00:00:00.000,1.13533,1.13715,1.13448,1.13512,15770.9004
06.06.2016 00:00:00.000,1.13511,1.13926,1.13263,1.13627,222855.0625
07.06.2016 00:00:00.000,1.13628,1.13804,1.13386,1.13557,181028.2344
08.06.2016 00:00:00.000,1.13992,1.13995,1.13981,1.13987,54
09.06.2016 00:00:00.000,1.14026,1.14155,1.13056,1.13097,201623.4844
10.06.2016 00:00:00.000,1.13098,1.13214,1.12452,1.12498,196036.6563
11.06.2016 00:00:00.000,1.12498,1.12498,1.12498,1.12498,0
12.06.2016 00:00:00.000,1.12480,1.12530,1.12339,1.12381,13844.4697
13.06.2016 00:00:00.000,1.12379,1.13028,1.12323,1.12877,201026.0469
14.06.2016 00:00:00.000,1.12877,1.12985,1.11889,1.12103,198706.8281
15.06.2016 00:00:00.000,1.12103,1.12975,1.11897,1.12611,206081.5625
16.06.2016 00:00:00.000,1.12610,1.12949,1.11310,1.12696,264771.625
17.06.2016 00:00:00.000,1.12714,1.12962,1.12231,1.12732,199737.625
18.06.2016 00:00:00.000,1.12732,1.12732,1.12732,1.12732,0
19.06.2016 00:00:00.000,1.13285,1.13579,1.13085,1.13469,15954.8799
20.06.2016 00:00:00.000,1.13468,1.13824,1.13020,1.13216,238362.0469
21.06.2016 00:00:00.000,1.13216,1.13495,1.12401,1.12494,218732.1563
22.06.2016 00:00:00.000,1.12495,1.13475,1.12366,1.13256,228912.9531
23.06.2016 00:00:00.000,1.13257,1.14278,1.12693,1.13328,264083.1563
24.06.2016 00:00:00.000,1.13332,1.13372,1.09116,1.10913,340410.1563
25.06.2016 00:00:00.000,1.10913,1.10913,1.10913,1.10913,0
26.06.2016 00:00:00.000,1.10073,1.10748,1.10072,1.10392,22869.4902
27.06.2016 00:00:00.000,1.10395,1.10837,1.09709,1.10137,293307.875
28.06.2016 00:00:00.000,1.10136,1.11116,1.10128,1.10753,241435.5938
29.06.2016 00:00:00.000,1.10753,1.11303,1.10494,1.11220,244264.6563
30.06.2016 00:00:00.000,1.11221,1.11545,1.10241,1.11030,276728
01.07.2016 00:00:00.000,1.11029,1.11693,1.10720,1.11365,218999.4063
02.07.2016 00:00:00.000,1.11365,1.11365,1.11365,1.11365,0
03.07.2016 00:00:00.000,1.11253,1.11370,1.11250,1.11273,8775.4902
04.07.2016 00:00:00.000,1.11273,1.11595,1.10979,1.11444,155125.2969
05.07.2016 00:00:00.000,1.11443,1.11863,1.10581,1.10635,215501.8125
06.07.2016 00:00:00.000,1.10634,1.11116,1.10291,1.10968,239954
07.07.2016 00:00:00.000,1.10968,1.11072,1.10526,1.10636,202694.3438
08.07.2016 00:00:00.000,1.10634,1.11201,1.10018,1.10497,191901.1094
09.07.2016 00:00:00.000,1.10497,1.10497,1.10497,1.10497,0
10.07.2016 00:00:00.000,1.10456,1.10532,1.10419,1.10439,12672.0898
11.07.2016 00:00:00.000,1.10439,1.10746,1.10159,1.10567,192310.2188
12.07.2016 00:00:00.000,1.10567,1.11259,1.10521,1.10600,221604.8281
13.07.2016 00:00:00.000,1.10600,1.11199,1.10420,1.10949,227676.875
14.07.2016 00:00:00.000,1.10948,1.11648,1.10884,1.11062,242565.6563
15.07.2016 00:00:00.000,1.11062,1.11488,1.10248,1.10295,217761.3438
16.07.2016 00:00:00.000,1.10295,1.10295,1.10295,1.10295,0
17.07.2016 00:00:00.000,1.10454,1.10605,1.10446,1.10558,13288.7803
18.07.2016 00:00:00.000,1.10561,1.10842,1.10376,1.10682,177076.4063
19.07.2016 00:00:00.000,1.10681,1.10804,1.10000,1.10135,204482
20.07.2016 00:00:00.000,1.10135,1.10301,1.09815,1.10163,676855.5
21.07.2016 00:00:00.000,1.10163,1.10599,1.09796,1.10320,1109066.375
22.07.2016 00:00:00.000,1.10320,1.10410,1.09555,1.09754,950224.3125
23.07.2016 00:00:00.000,1.09754,1.09754,1.09754,1.09754,0
24.07.2016 00:00:00.000,1.09713,1.09755,1.09630,1.09690,38246.4688
25.07.2016 00:00:00.000,1.09690,1.09987,1.09519,1.09891,901409.3125
26.07.2016 00:00:00.000,1.09891,1.10298,1.09783,1.09871,853359.25
27.07.2016 00:00:00.000,1.09871,1.10737,1.09612,1.10671,922284.125
28.07.2016 00:00:00.000,1.10671,1.11195,1.10591,1.10825,1100398.25
29.07.2016 00:00:00.000,1.10825,1.11974,1.10727,1.11726,1069913.125
30.07.2016 00:00:00.000,1.11726,1.11726,1.11726,1.11726,0
31.07.2016 00:00:00.000,1.11726,1.11836,1.11656,1.11671,37988.2383
01.08.2016 00:00:00.000,1.11672,1.11814,1.11552,1.11669,819024.375
02.08.2016 00:00:00.000,1.11669,1.12336,1.11622,1.12178,1022741.125
03.08.2016 00:00:00.000,1.12178,1.12190,1.11406,1.11501,897749.5
04.08.2016 00:00:00.000,1.11501,1.11563,1.11140,1.11347,957281.6875
05.08.2016 00:00:00.000,1.11347,1.11612,1.10458,1.10854,846211.125
06.08.2016 00:00:00.000,1.10854,1.10854,1.10854,1.10854,0
07.08.2016 00:00:00.000,1.10777,1.10923,1.10777,1.10869,31388.25
08.08.2016 00:00:00.000,1.10868,1.11049,1.10721,1.10850,785286.4375
09.08.2016 00:00:00.000,1.10850,1.11225,1.10705,1.11176,828683.0625
10.08.2016 00:00:00.000,1.11176,1.11914,1.11170,1.11850,897905.125
11.08.2016 00:00:00.000,1.11850,1.11901,1.11350,1.11382,776352.125
12.08.2016 00:00:00.000,1.11382,1.12213,1.11313,1.11621,736205.6875
13.08.2016 00:00:00.000,1.11621,1.11621,1.11621,1.11621,0
14.08.2016 00:00:00.000,1.11670,1.11687,1.11570,1.11641,31286.8496
15.08.2016 00:00:00.000,1.11642,1.12034,1.11538,1.11818,755901.25
16.08.2016 00:00:00.000,1.11819,1.13223,1.11774,1.12759,880740.625
17.08.2016 00:00:00.000,1.12759,1.13159,1.12407,1.12989,803391.0625
18.08.2016 00:00:00.000,1.12989,1.13663,1.12951,1.13475,839357
19.08.2016 00:00:00.000,1.13471,1.13488,1.13042,1.13216,736860.0625
20.08.2016 00:00:00.000,1.13216,1.13216,1.13216,1.13216,0
21.08.2016 00:00:00.000,1.13088,1.13226,1.12943,1.12977,61125.5117
22.08.2016 00:00:00.000,1.12978,1.13306,1.12710,1.13172,1025027.8125
23.08.2016 00:00:00.000,1.13171,1.13553,1.12996,1.13016,954660.875
24.08.2016 00:00:00.000,1.13016,1.13115,1.12452,1.12609,888467.625
25.08.2016 00:00:00.000,1.12609,1.12974,1.12592,1.12865,621790.5
26.08.2016 00:00:00.000,1.12865,1.13408,1.11804,1.11953,707485.25
27.08.2016 00:00:00.000,1.11953,1.11953,1.11953,1.11953,0
28.08.2016 00:00:00.000,1.11752,1.12006,1.11752,1.11974,34177.4297
29.08.2016 00:00:00.000,1.11975,1.12077,1.11580,1.11904,820302.75
30.08.2016 00:00:00.000,1.11904,1.11907,1.11321,1.11498,996209.8125
31.08.2016 00:00:00.000,1.11498,1.11654,1.11232,1.11562,1098957.375
01.09.2016 00:00:00.000,1.11564,1.12051,1.11276,1.11985,1136568.125
02.09.2016 00:00:00.000,1.11985,1.12521,1.11503,1.11539,1075797.875
03.09.2016 00:00:00.000,1.11539,1.11539,1.11539,1.11539,0
04.09.2016 00:00:00.000,1.11559,1.11591,1.11528,1.11580,39453.9297
05.09.2016 00:00:00.000,1.11580,1.11824,1.11395,1.11504,781260
06.09.2016 00:00:00.000,1.11504,1.12631,1.11409,1.12457,1155938.875
07.09.2016 00:00:00.000,1.12458,1.12714,1.12290,1.12381,1046392.9375
08.09.2016 00:00:00.000,1.12381,1.13269,1.12345,1.12684,1233327.125
09.09.2016 00:00:00.000,1.12682,1.12850,1.11985,1.12318,1152026.5
10.09.2016 00:00:00.000,1.12318,1.12318,1.12318,1.12318,0
11.09.2016 00:00:00.000,1.12343,1.12407,1.12293,1.12406,62826.6602
12.09.2016 00:00:00.000,1.12406,1.12684,1.12103,1.12404,1181446.625
13.09.2016 00:00:00.000,1.12404,1.12602,1.12039,1.12191,1169018.375
14.09.2016 00:00:00.000,1.12191,1.12740,1.12137,1.12450,1105472.5
15.09.2016 00:00:00.000,1.12450,1.12843,1.12190,1.12468,1063573.375
16.09.2016 00:00:00.000,1.12469,1.12480,1.11495,1.11509,1053947
17.09.2016 00:00:00.000,1.11509,1.11509,1.11509,1.11509,0
18.09.2016 00:00:00.000,1.11500,1.11608,1.11497,1.11577,45994.7813
19.09.2016 00:00:00.000,1.11576,1.11978,1.11507,1.11771,1147771.375
20.09.2016 00:00:00.000,1.11771,1.12134,1.11495,1.11530,1133500.625
21.09.2016 00:00:00.000,1.11530,1.11966,1.11230,1.11890,1286159.125
22.09.2016 00:00:00.000,1.11890,1.12573,1.11849,1.12081,1340682.375
23.09.2016 00:00:00.000,1.12081,1.12405,1.11938,1.12237,1157641.375
24.09.2016 00:00:00.000,1.12237,1.12237,1.12237,1.12237,0
25.09.2016 00:00:00.000,1.12294,1.12410,1.12228,1.12373,69180.4609
26.09.2016 00:00:00.000,1.12373,1.12792,1.12211,1.12500,1170617.75
27.09.2016 00:00:00.000,1.12501,1.12589,1.11910,1.12170,1230913.625
28.09.2016 00:00:00.000,1.12170,1.12369,1.11820,1.12233,1319076.875
29.09.2016 00:00:00.000,1.12233,1.12497,1.11968,1.12186,1377967.25
30.09.2016 00:00:00.000,1.12187,1.12507,1.11533,1.12392,1372345.25
01.10.2016 00:00:00.000,1.12392,1.12392,1.12392,1.12392,0
02.10.2016 00:00:00.000,1.12287,1.12442,1.12272,1.12328,45308.3516
03.10.2016 00:00:00.000,1.12328,1.12416,1.12052,1.12091,1000987.125
04.10.2016 00:00:00.000,1.12093,1.12391,1.11379,1.12091,1230517
05.10.2016 00:00:00.000,1.12091,1.12333,1.11897,1.12059,1134478.875
06.10.2016 00:00:00.000,1.12059,1.12103,1.11252,1.11418,1092857.875
07.10.2016 00:00:00.000,1.11418,1.12051,1.11043,1.11967,1223312.5
08.10.2016 00:00:00.000,1.11967,1.11967,1.11967,1.11967,0
09.10.2016 00:00:00.000,1.11815,1.12032,1.11799,1.11945,49314.5703
10.10.2016 00:00:00.000,1.11945,1.12003,1.11314,1.11405,980133
11.10.2016 00:00:00.000,1.11405,1.11405,1.10488,1.10573,1061786.625
12.10.2016 00:00:00.000,1.10574,1.10611,1.10044,1.10103,1116438.375
13.10.2016 00:00:00.000,1.10103,1.10581,1.09855,1.10479,1030775.375
14.10.2016 00:00:00.000,1.10480,1.10565,1.09697,1.09697,1072483
15.10.2016 00:00:00.000,1.09697,1.09697,1.09697,1.09697,0
16.10.2016 00:00:00.000,1.09690,1.09729,1.09653,1.09656,35131.5703
17.10.2016 00:00:00.000,1.09656,1.10141,1.09638,1.10109,1046412
18.10.2016 00:00:00.000,1.10107,1.10263,1.09700,1.09746,962075.5
19.10.2016 00:00:00.000,1.09746,1.10048,1.09550,1.09744,981921.8125
20.10.2016 00:00:00.000,1.09744,1.10392,1.09159,1.09293,1015002.3125
21.10.2016 00:00:00.000,1.09293,1.09295,1.08592,1.08818,951558.3125
22.10.2016 00:00:00.000,1.08818,1.08818,1.08818,1.08818,0
23.10.2016 00:00:00.000,1.08811,1.08843,1.08742,1.08800,42526.0781
24.10.2016 00:00:00.000,1.08800,1.08996,1.08596,1.08729,491924.4688
25.10.2016 00:00:00.000,1.08730,1.09050,1.08511,1.08861,193149.4531
26.10.2016 00:00:00.000,1.08860,1.09464,1.08744,1.09095,190968.1563
27.10.2016 00:00:00.000,1.09095,1.09422,1.08826,1.08970,181506.3438
28.10.2016 00:00:00.000,1.08971,1.09917,1.08950,1.09824,189372.7969
29.10.2016 00:00:00.000,1.09824,1.09824,1.09824,1.09824,0
30.10.2016 00:00:00.000,1.09896,1.09912,1.09756,1.09820,8798.2598
31.10.2016 00:00:00.000,1.09821,1.09826,1.09359,1.09707,178320.5
01.11.2016 00:00:00.000,1.09708,1.10690,1.09599,1.10553,221563.6563
02.11.2016 00:00:00.000,1.10555,1.11230,1.10496,1.10939,242436.1094
03.11.2016 00:00:00.000,1.10940,1.11259,1.10596,1.10995,253564.8594
04.11.2016 00:00:00.000,1.10994,1.11412,1.10798,1.11379,217006.4844
05.11.2016 00:00:00.000,1.11379,1.11379,1.11379,1.11379,0
06.11.2016 00:00:00.000,1.10637,1.10994,1.10566,1.10945,12546.8799
07.11.2016 00:00:00.000,1.10946,1.11103,1.10274,1.10490,224674.8438
08.11.2016 00:00:00.000,1.10489,1.10669,1.10047,1.10177,211768.1094
09.11.2016 00:00:00.000,1.10178,1.12995,1.09070,1.09196,432628.1563
10.11.2016 00:00:00.000,1.09193,1.09537,1.08649,1.08873,313218.25
11.11.2016 00:00:00.000,1.08873,1.09234,1.08303,1.08516,288313.75
12.11.2016 00:00:00.000,1.08516,1.08516,1.08516,1.08516,0
13.11.2016 00:00:00.000,1.08330,1.08401,1.08191,1.08226,13851.5801
14.11.2016 00:00:00.000,1.08226,1.08258,1.07091,1.07455,365607.6875
15.11.2016 00:00:00.000,1.07454,1.08166,1.07141,1.07244,299602.6875
16.11.2016 00:00:00.000,1.07244,1.07595,1.06661,1.07062,284785.0625
17.11.2016 00:00:00.000,1.07062,1.07455,1.06199,1.06220,247087.7031
18.11.2016 00:00:00.000,1.06219,1.06428,1.05692,1.05866,260855.9375
19.11.2016 00:00:00.000,1.05866,1.05866,1.05866,1.05866,0
20.11.2016 00:00:00.000,1.05922,1.05944,1.05788,1.05830,8990.1602
21.11.2016 00:00:00.000,1.05830,1.06491,1.05829,1.06374,235786.5469
22.11.2016 00:00:00.000,1.06374,1.06579,1.05836,1.06332,219792.2344
23.11.2016 00:00:00.000,1.06332,1.06436,1.05263,1.05419,220686.5156
24.11.2016 00:00:00.000,1.05419,1.05852,1.05180,1.05601,185310.7031
25.11.2016 00:00:00.000,1.05601,1.06273,1.05384,1.05901,213347.8281
26.11.2016 00:00:00.000,1.05901,1.05901,1.05901,1.05901,0
27.11.2016 00:00:00.000,1.06111,1.06111,1.05945,1.06091,6559.29
28.11.2016 00:00:00.000,1.06089,1.06856,1.05636,1.06189,232504.6563
29.11.2016 00:00:00.000,1.06188,1.06542,1.05649,1.06472,226346.875
30.11.2016 00:00:00.000,1.06472,1.06666,1.05527,1.05903,280866.0313
01.12.2016 00:00:00.000,1.05903,1.06688,1.05846,1.06621,278621.8438
02.12.2016 00:00:00.000,1.06621,1.06898,1.06253,1.06632,247566.5469
03.12.2016 00:00:00.000,1.06632,1.06632,1.06632,1.06632,0
04.12.2016 00:00:00.000,1.06262,1.06270,1.05055,1.05675,24976.7305
05.12.2016 00:00:00.000,1.05675,1.07963,1.05374,1.07564,307861
06.12.2016 00:00:00.000,1.07564,1.07853,1.06986,1.07186,218718.2344
07.12.2016 00:00:00.000,1.07185,1.07684,1.07098,1.07592,173033.2656
08.12.2016 00:00:00.000,1.07591,1.08734,1.05973,1.06211,246892.625
09.12.2016 00:00:00.000,1.06210,1.06297,1.05310,1.05599,196037.0938
10.12.2016 00:00:00.000,1.05599,1.05599,1.05599,1.05599,0
11.12.2016 00:00:00.000,1.05312,1.05498,1.05312,1.05460,6896.0801
12.12.2016 00:00:00.000,1.05460,1.06517,1.05254,1.06421,222248.2031
